city,date,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,rain_sum,snowfall_sum,wind_speed_10m_max,wind_gusts_10m_max,relative_humidity_2m_mean,pressure_msl_mean,cloud_cover_mean,shortwave_radiation_sum,apparent_temperature_max,weather_code
Lankaran,2020-03-19,9.2,5.9,7.5,3.9,3.9,0.0,10.3,21.6,91,1016.0,100,9.45,7.7,53
Lankaran,2020-03-20,11.6,7.4,9.5,3.5,3.5,0.0,15.2,32.8,94,1015.6,100,6.63,10.0,51
Lankaran,2020-03-21,10.2,9.0,9.8,21.9,21.9,0.0,13.4,28.4,94,1019.3,100,3.91,9.5,61
Lankaran,2020-03-22,10.6,8.7,9.4,4.4,4.4,0.0,12.9,31.3,87,1020.0,99,5.59,8.3,53
Lankaran,2020-03-23,12.7,9.1,10.6,0.0,0.0,0.0,20.3,42.5,78,1018.5,98,6.48,10.4,3
Lankaran,2020-03-24,12.9,8.2,10.4,0.0,0.0,0.0,10.8,24.5,84,1019.4,67,11.81,11.1,3
Lankaran,2020-03-25,14.4,8.7,11.5,0.0,0.0,0.0,10.8,26.6,84,1021.1,59,16.16,13.7,3
Lankaran,2020-03-26,13.7,8.0,11.0,0.2,0.2,0.0,10.9,27.4,84,1025.0,42,16.59,12.5,51
Lankaran,2020-03-27,14.1,5.8,10.6,0.0,0.0,0.0,11.7,27.7,85,1023.4,50,17.94,13.7,3
Lankaran,2020-03-28,14.2,8.9,11.6,0.1,0.1,0.0,13.5,31.7,86,1018.2,58,15.26,12.7,51
Lankaran,2020-03-29,14.8,8.0,11.2,3.6,3.6,0.0,11.4,27.7,84,1009.4,77,14.39,13.6,55
Lankaran,2020-03-30,14.2,7.2,10.9,1.0,1.0,0.0,7.9,24.1,89,1003.4,67,15.35,14.3,53
Lankaran,2020-03-31,16.5,11.5,13.7,0.2,0.2,0.0,14.2,33.1,68,1010.3,50,17.47,16.1,51
Lankaran,2020-04-01,16.7,8.8,13.2,2.3,2.3,0.0,12.0,27.4,83,1012.3,64,18.44,17.7,61
Lankaran,2020-04-02,18.7,10.3,13.7,0.0,0.0,0.0,26.9,55.4,86,1008.5,73,15.88,16.7,3
Lankaran,2020-04-03,12.1,9.0,11.1,1.5,1.5,0.0,16.4,34.6,90,1016.2,88,8.5,10.3,51
Lankaran,2020-04-04,13.2,10.2,11.8,9.7,9.7,0.0,14.0,30.2,95,1019.0,100,5.43,12.2,61
Lankaran,2020-04-05,15.5,8.7,12.2,0.0,0.0,0.0,18.8,38.5,85,1023.2,39,18.64,15.6,3
Lankaran,2020-04-06,15.6,8.5,12.0,11.3,11.3,0.0,20.1,41.0,89,1020.8,93,10.97,15.7,61
Lankaran,2020-04-07,8.0,5.8,6.9,40.6,40.6,0.0,18.4,39.2,83,1031.2,100,3.44,5.8,63
Lankaran,2020-04-08,6.7,4.8,5.7,22.7,22.7,0.0,12.3,27.4,85,1034.3,99,5.27,3.9,61
Lankaran,2020-04-09,9.4,5.7,7.8,0.1,0.1,0.0,18.4,39.6,80,1023.2,96,9.78,6.4,51
Lankaran,2020-04-10,11.2,6.4,8.8,0.7,0.7,0.0,10.7,23.0,78,1015.5,82,10.8,9.3,53
Lankaran,2020-04-11,13.8,6.7,10.5,0.0,0.0,0.0,8.9,19.1,78,1014.0,65,15.7,12.7,3
Lankaran,2020-04-12,15.6,10.1,12.5,1.8,1.8,0.0,17.7,36.0,76,1018.5,82,13.44,15.0,51
Lankaran,2020-04-13,11.6,8.0,9.5,7.4,7.4,0.0,14.1,28.4,81,1026.4,82,11.15,9.4,53
Lankaran,2020-04-14,14.2,7.4,11.0,0.0,0.0,0.0,24.0,50.8,81,1023.5,20,21.89,12.0,3
Lankaran,2020-04-15,16.6,8.9,13.0,0.0,0.0,0.0,19.6,40.3,84,1017.0,4,23.17,17.3,0
Lankaran,2020-04-16,16.4,10.0,13.7,0.0,0.0,0.0,21.8,49.7,70,1013.3,31,22.11,17.5,3
Lankaran,2020-04-17,14.7,9.4,11.8,2.1,2.1,0.0,14.7,34.9,81,1019.2,58,20.83,14.1,51
Lankaran,2020-04-18,18.1,10.0,14.4,0.0,0.0,0.0,15.4,35.6,85,1014.3,14,22.41,19.0,2
Lankaran,2020-04-19,18.3,11.9,15.1,0.0,0.0,0.0,11.9,25.9,91,1014.1,73,16.23,19.2,3
Lankaran,2020-04-20,20.0,13.5,17.1,0.0,0.0,0.0,14.9,32.0,86,1012.2,20,20.35,22.2,2
Lankaran,2020-04-21,19.8,11.5,15.7,0.0,0.0,0.0,20.5,44.3,75,1011.7,30,19.65,20.5,3
Lankaran,2020-04-22,11.2,8.2,10.0,0.4,0.4,0.0,14.1,29.2,86,1015.0,93,8.34,10.2,51
Lankaran,2020-04-23,10.5,8.1,9.4,15.0,15.0,0.0,17.3,35.3,87,1016.6,100,5.52,8.6,61
Lankaran,2020-04-24,10.0,8.4,9.3,16.1,16.1,0.0,13.0,25.6,89,1020.0,100,4.45,9.0,61
Lankaran,2020-04-25,11.1,9.1,10.1,5.2,5.2,0.0,13.3,29.5,88,1013.1,99,7.08,9.9,61
Lankaran,2020-04-26,13.2,8.9,11.1,5.9,5.9,0.0,13.8,28.8,89,1006.9,83,13.08,13.0,55
Lankaran,2020-04-27,20.8,10.7,16.0,0.0,0.0,0.0,13.0,27.0,72,1010.1,23,22.47,22.4,2
Lankaran,2020-04-28,18.8,11.8,15.1,3.0,3.0,0.0,19.4,42.5,80,1013.5,81,15.97,20.0,53
Lankaran,2020-04-29,15.4,11.1,13.0,0.8,0.8,0.0,9.8,22.0,82,1020.9,98,12.77,14.4,51
Lankaran,2020-04-30,17.3,11.2,14.3,0.0,0.0,0.0,16.1,35.6,85,1016.9,88,16.91,16.8,3
Lankaran,2020-05-01,19.5,12.8,15.7,0.0,0.0,0.0,15.3,33.1,88,1011.8,51,21.84,21.2,3
Lankaran,2020-05-02,19.8,13.0,16.1,0.0,0.0,0.0,16.2,34.9,92,1008.4,91,18.39,21.9,3
Lankaran,2020-05-03,22.4,14.2,18.3,0.0,0.0,0.0,18.4,39.2,84,1007.2,70,19.52,23.3,3
Lankaran,2020-05-04,24.2,14.9,19.9,0.0,0.0,0.0,16.3,33.8,67,1009.4,54,23.98,27.2,3
Lankaran,2020-05-05,25.5,17.8,22.1,0.0,0.0,0.0,16.9,34.9,68,1009.5,88,18.13,28.7,3
Lankaran,2020-05-06,23.2,16.5,20.0,2.3,2.3,0.0,13.0,43.6,74,1004.7,87,11.39,25.3,53
Lankaran,2020-05-07,20.6,14.6,17.8,0.3,0.3,0.0,14.7,32.0,79,1004.5,49,19.68,22.0,51
Lankaran,2020-05-08,22.2,15.6,18.7,0.0,0.0,0.0,15.1,29.5,74,1010.5,6,24.4,24.3,1
Lankaran,2020-05-09,19.9,14.5,17.5,0.7,0.7,0.0,13.2,28.8,89,1013.6,57,21.96,22.4,51
Lankaran,2020-05-10,16.1,14.4,15.2,8.0,8.0,0.0,14.3,31.3,91,1013.1,97,8.55,16.1,55
Lankaran,2020-05-11,16.6,13.2,14.6,1.9,1.9,0.0,16.6,36.4,87,1020.0,79,14.81,15.3,53
Lankaran,2020-05-12,19.4,12.8,16.1,0.8,0.8,0.0,18.2,40.7,79,1018.8,24,24.56,18.7,51
Lankaran,2020-05-13,21.9,14.8,18.1,0.1,0.1,0.0,23.8,47.2,83,1013.5,26,25.92,22.8,51
Lankaran,2020-05-14,22.7,16.4,19.2,1.2,1.2,0.0,15.7,50.0,74,1019.1,64,20.31,23.2,51
Lankaran,2020-05-15,20.8,16.2,18.2,1.3,1.3,0.0,14.3,31.7,88,1018.2,71,18.8,21.9,51
Lankaran,2020-05-16,24.9,14.8,20.7,0.0,0.0,0.0,16.1,35.6,79,1013.9,17,26.02,27.5,3
Lankaran,2020-05-17,26.1,15.4,19.9,0.0,0.0,0.0,17.1,41.0,69,1019.1,58,20.32,26.8,3
Lankaran,2020-05-18,18.7,14.5,16.7,0.0,0.0,0.0,17.1,36.7,78,1019.5,54,24.49,20.0,3
Lankaran,2020-05-19,21.9,16.1,19.0,0.0,0.0,0.0,11.6,25.2,76,1018.2,20,23.89,23.9,1
Lankaran,2020-05-20,21.6,14.5,18.7,0.2,0.2,0.0,15.8,36.4,84,1018.2,30,23.22,23.1,51
Lankaran,2020-05-21,25.5,17.4,21.4,0.0,0.0,0.0,17.2,36.7,76,1011.7,32,26.24,28.3,2
Lankaran,2020-05-22,26.9,17.6,22.7,0.0,0.0,0.0,16.2,33.1,84,1006.5,13,24.47,31.8,2
Lankaran,2020-05-23,27.6,18.6,24.1,0.0,0.0,0.0,25.9,57.6,72,1005.6,30,24.6,32.3,3
Lankaran,2020-05-24,17.7,15.4,17.0,0.0,0.0,0.0,12.8,30.6,70,1020.1,81,14.37,18.2,3
Lankaran,2020-05-25,18.0,14.3,16.1,0.1,0.1,0.0,15.6,36.4,76,1020.3,60,22.02,17.7,51
Lankaran,2020-05-26,24.8,13.8,18.7,0.0,0.0,0.0,18.9,42.1,70,1017.8,6,27.5,26.5,2
Lankaran,2020-05-27,23.7,15.6,19.9,0.0,0.0,0.0,9.9,24.5,70,1021.1,1,27.23,25.7,0
Lankaran,2020-05-28,24.7,16.5,20.8,0.0,0.0,0.0,15.2,33.8,78,1015.6,19,26.51,27.5,2
Lankaran,2020-05-29,25.0,19.5,22.4,0.0,0.0,0.0,21.6,44.6,83,1009.1,50,23.25,28.1,3
Lankaran,2020-05-30,28.8,19.2,22.5,0.0,0.0,0.0,21.6,50.4,73,1009.0,17,25.78,30.2,3
Lankaran,2020-05-31,27.2,18.0,22.9,0.0,0.0,0.0,17.4,38.2,56,1013.7,0,27.34,28.7,0
Lankaran,2020-06-01,24.3,17.2,21.3,0.0,0.0,0.0,19.2,44.6,77,1011.4,7,26.55,26.0,1
Lankaran,2020-06-02,26.3,19.6,22.4,0.0,0.0,0.0,25.0,53.3,82,1006.0,36,25.81,29.4,3
Lankaran,2020-06-03,30.8,19.6,25.4,0.1,0.1,0.0,13.6,29.5,69,1002.7,19,26.52,36.2,51
Lankaran,2020-06-04,25.9,19.0,23.4,0.0,0.0,0.0,13.5,31.3,70,1010.4,2,26.8,29.5,1
Lankaran,2020-06-05,26.4,18.2,22.4,0.0,0.0,0.0,16.8,37.8,70,1014.2,12,25.64,29.4,1
Lankaran,2020-06-06,26.2,20.3,23.4,0.0,0.0,0.0,16.1,36.4,54,1019.1,42,19.49,26.1,3
Lankaran,2020-06-07,27.9,18.9,24.0,0.0,0.0,0.0,15.6,35.3,57,1017.1,2,27.77,29.5,1
Lankaran,2020-06-08,27.0,20.3,23.8,0.0,0.0,0.0,17.9,40.3,61,1013.9,0,27.91,28.6,0
Lankaran,2020-06-09,29.1,19.7,24.3,0.0,0.0,0.0,13.0,29.9,68,1013.6,42,26.76,31.8,3
Lankaran,2020-06-10,29.3,20.1,24.7,0.0,0.0,0.0,13.8,32.4,73,1013.0,30,25.93,33.7,3
Lankaran,2020-06-11,30.4,21.5,25.8,0.0,0.0,0.0,16.9,37.1,66,1009.2,28,25.16,33.7,3
Lankaran,2020-06-12,28.4,21.6,25.8,0.0,0.0,0.0,13.2,30.2,71,1004.2,45,23.57,32.9,3
Lankaran,2020-06-13,31.3,21.1,26.6,0.0,0.0,0.0,8.7,22.3,67,1002.6,11,26.43,35.5,1
Lankaran,2020-06-14,31.3,20.4,26.9,0.0,0.0,0.0,10.0,22.7,62,1003.9,4,27.3,36.1,1
Lankaran,2020-06-15,33.1,21.6,28.4,0.0,0.0,0.0,12.0,27.4,51,1006.9,23,26.79,36.8,2
Lankaran,2020-06-16,32.9,24.5,29.1,0.0,0.0,0.0,16.1,36.4,50,1007.1,27,26.2,34.4,3
Lankaran,2020-06-17,29.5,21.1,26.2,0.0,0.0,0.0,13.6,31.3,66,1007.7,16,25.87,32.6,2
Lankaran,2020-06-18,30.9,22.8,25.9,0.0,0.0,0.0,18.1,37.8,61,1006.1,8,27.41,32.9,1
Lankaran,2020-06-19,31.4,22.9,26.6,0.0,0.0,0.0,19.4,40.7,54,1003.9,4,27.06,33.4,1
Lankaran,2020-06-20,33.5,24.6,28.5,0.0,0.0,0.0,22.1,46.8,41,1000.7,19,26.49,33.3,1
Lankaran,2020-06-21,33.0,23.5,27.9,0.0,0.0,0.0,22.5,46.8,45,1000.1,26,24.4,35.7,3
Lankaran,2020-06-22,32.5,23.8,27.9,0.0,0.0,0.0,15.9,38.2,42,1005.7,22,25.32,34.6,2
Lankaran,2020-06-23,31.7,23.0,27.7,0.0,0.0,0.0,12.2,28.8,51,1011.0,1,27.15,34.5,0
Lankaran,2020-06-24,31.6,23.9,27.8,0.0,0.0,0.0,20.0,44.3,55,1009.2,0,27.51,33.5,0
Lankaran,2020-06-25,32.2,22.2,27.2,0.0,0.0,0.0,13.8,32.8,59,1009.4,4,27.16,34.6,1
Lankaran,2020-06-26,29.6,22.4,26.2,0.6,0.6,0.0,15.1,36.0,55,1015.5,43,18.68,30.6,51
Lankaran,2020-06-27,22.4,20.1,21.4,0.0,0.0,0.0,12.8,29.5,63,1018.8,65,12.9,23.5,3
Lankaran,2020-06-28,23.1,18.1,21.4,6.1,6.1,0.0,12.6,27.7,66,1014.2,39,20.84,24.1,61
Lankaran,2020-06-29,25.9,19.3,22.7,0.1,0.1,0.0,15.5,34.9,68,1009.9,21,26.21,28.3,51
Lankaran,2020-06-30,27.7,19.2,24.3,0.0,0.0,0.0,18.8,41.4,55,1006.2,30,24.21,30.0,3
Lankaran,2020-07-01,29.1,22.1,25.7,0.0,0.0,0.0,11.2,28.4,54,1010.6,40,25.77,32.3,3
Lankaran,2020-07-02,27.4,21.6,24.9,1.4,1.4,0.0,15.1,36.0,64,1013.9,42,22.28,29.4,51
Lankaran,2020-07-03,29.3,20.2,25.4,0.0,0.0,0.0,11.5,29.5,61,1013.6,1,26.59,32.3,0
Lankaran,2020-07-04,30.3,21.1,26.5,0.0,0.0,0.0,10.8,27.0,62,1012.2,1,26.87,34.5,0
Lankaran,2020-07-05,30.7,20.8,26.7,0.0,0.0,0.0,9.9,25.6,57,1008.9,3,26.73,33.5,1
Lankaran,2020-07-06,32.2,21.2,27.1,0.0,0.0,0.0,12.1,26.6,51,1006.6,2,26.87,35.6,0
Lankaran,2020-07-07,31.5,22.0,27.7,0.0,0.0,0.0,10.8,27.4,59,1005.5,0,26.78,37.2,0
Lankaran,2020-07-08,32.9,22.8,28.1,0.0,0.0,0.0,16.0,36.0,64,1004.6,5,25.94,35.8,1
Lankaran,2020-07-09,32.8,23.5,27.6,0.0,0.0,0.0,12.9,31.0,69,1007.2,48,21.01,36.2,3
Lankaran,2020-07-10,30.1,25.0,27.7,0.5,0.5,0.0,10.8,27.4,60,1012.5,62,21.8,33.5,53
Lankaran,2020-07-11,29.5,23.7,26.7,0.9,0.9,0.0,10.5,31.0,60,1013.1,39,22.29,32.5,53
Lankaran,2020-07-12,29.4,24.2,26.6,0.0,0.0,0.0,18.0,40.3,54,1008.5,37,19.74,30.6,3
Lankaran,2020-07-13,29.3,22.9,26.4,0.0,0.0,0.0,22.1,48.2,73,1002.8,36,23.7,31.5,3
Lankaran,2020-07-14,32.0,23.9,27.5,0.4,0.4,0.0,12.0,30.2,73,1005.7,50,22.12,35.9,51
Lankaran,2020-07-15,30.5,23.8,27.1,6.2,6.2,0.0,15.9,35.6,70,1011.1,50,19.39,32.6,61
Lankaran,2020-07-16,32.0,23.9,28.2,0.0,0.0,0.0,10.2,26.6,52,1009.6,3,25.66,35.1,0
Lankaran,2020-07-17,31.2,23.2,27.8,0.0,0.0,0.0,15.3,36.0,53,1007.7,0,25.95,33.7,0
Lankaran,2020-07-18,31.4,23.4,27.9,0.0,0.0,0.0,16.6,38.9,67,1008.2,10,25.52,36.1,2
Lankaran,2020-07-19,31.6,24.4,28.3,0.0,0.0,0.0,15.1,35.6,76,1010.0,26,23.14,36.4,2
Lankaran,2020-07-20,33.3,25.9,29.1,0.0,0.0,0.0,18.6,41.4,73,1007.8,4,25.24,36.7,0
Lankaran,2020-07-21,32.6,25.6,28.8,0.0,0.0,0.0,9.7,26.3,76,1003.5,25,20.22,37.7,2
Lankaran,2020-07-22,29.0,24.0,26.5,5.5,5.5,0.0,16.4,34.6,78,1008.7,83,9.89,32.5,53
Lankaran,2020-07-23,27.6,23.2,24.5,5.1,5.1,0.0,8.9,19.8,79,1011.1,70,10.25,29.6,53
Lankaran,2020-07-24,29.5,23.3,26.7,0.0,0.0,0.0,12.1,30.2,65,1009.8,19,23.28,33.7,3
Lankaran,2020-07-25,30.2,23.6,27.5,0.2,0.2,0.0,10.7,26.3,71,1010.0,38,20.15,35.1,51
Lankaran,2020-07-26,30.7,24.4,27.7,0.1,0.1,0.0,14.7,33.5,72,1009.7,34,19.97,35.4,51
Lankaran,2020-07-27,31.4,25.1,28.2,0.0,0.0,0.0,6.6,22.0,73,1009.2,14,23.21,37.4,3
Lankaran,2020-07-28,32.7,24.6,29.0,0.0,0.0,0.0,13.2,31.7,52,1010.2,8,24.65,35.0,1
Lankaran,2020-07-29,30.6,24.0,27.7,0.0,0.0,0.0,11.5,27.0,69,1009.4,27,21.39,35.8,3
Lankaran,2020-07-30,26.7,23.2,25.1,0.5,0.5,0.0,14.4,35.3,66,1016.1,31,19.52,29.1,51
Lankaran,2020-07-31,28.1,20.5,24.6,0.1,0.1,0.0,14.3,34.6,65,1014.7,20,24.31,29.9,51
Lankaran,2020-08-01,28.6,22.1,25.3,0.0,0.0,0.0,18.8,43.2,65,1006.9,28,21.59,30.0,3
Lankaran,2020-08-02,31.1,23.1,27.3,0.2,0.2,0.0,13.6,33.5,66,1004.7,35,22.51,35.4,51
Lankaran,2020-08-03,27.8,22.4,24.8,5.3,5.3,0.0,16.7,33.8,78,1009.6,95,10.38,30.2,61
Lankaran,2020-08-04,26.8,22.1,24.1,0.0,0.0,0.0,11.8,24.8,56,1013.3,90,13.3,26.7,3
Lankaran,2020-08-05,25.6,21.8,23.6,0.0,0.0,0.0,22.7,50.4,55,1009.6,51,18.66,24.8,3
Lankaran,2020-08-06,28.2,20.7,24.5,0.1,0.1,0.0,12.3,29.5,66,1011.1,12,22.76,30.9,51
Lankaran,2020-08-07,31.5,21.7,26.8,0.5,0.5,0.0,17.8,38.9,52,1013.3,18,23.66,31.6,51
Lankaran,2020-08-08,32.8,23.1,28.1,0.0,0.0,0.0,14.5,31.7,39,1009.7,0,24.89,33.9,0
Lankaran,2020-08-09,30.7,22.0,27.1,0.0,0.0,0.0,18.3,41.8,45,1005.4,5,23.33,31.6,1
Lankaran,2020-08-10,28.6,22.8,26.2,3.0,3.0,0.0,10.3,24.8,71,1007.7,48,13.63,32.1,53
Lankaran,2020-08-11,27.6,23.9,25.7,3.5,3.5,0.0,12.1,29.9,75,1008.5,38,16.94,30.4,53
Lankaran,2020-08-12,28.7,22.4,25.4,0.0,0.0,0.0,14.6,30.2,60,1010.5,6,23.39,31.4,1
Lankaran,2020-08-13,28.8,21.9,25.8,0.0,0.0,0.0,9.6,26.6,67,1008.9,1,23.54,32.4,0
Lankaran,2020-08-14,28.7,22.7,25.5,0.4,0.4,0.0,13.2,32.0,64,1008.2,26,18.48,30.7,51
Lankaran,2020-08-15,25.4,21.0,23.1,5.7,5.7,0.0,19.2,41.8,78,1010.2,72,12.23,26.9,53
Lankaran,2020-08-16,24.9,20.4,22.3,1.9,1.9,0.0,6.4,21.2,77,1012.3,50,14.4,26.7,51
Lankaran,2020-08-17,22.4,20.1,21.4,15.5,15.5,0.0,18.9,39.6,80,1013.1,76,5.88,23.9,63
Lankaran,2020-08-18,24.5,19.0,21.9,0.1,0.1,0.0,9.2,20.5,77,1013.0,57,12.12,26.4,51
Lankaran,2020-08-19,26.7,20.4,23.6,0.0,0.0,0.0,8.2,23.0,66,1009.1,18,17.68,29.1,1
Lankaran,2020-08-20,28.7,20.7,24.9,0.0,0.0,0.0,12.6,30.6,68,1007.3,2,22.72,32.2,0
Lankaran,2020-08-21,29.1,22.0,25.8,0.0,0.0,0.0,13.4,32.0,73,1004.5,20,21.46,33.0,2
Lankaran,2020-08-22,27.6,21.5,24.9,0.7,0.7,0.0,13.2,25.6,68,1005.9,55,19.16,29.9,51
Lankaran,2020-08-23,21.5,18.0,19.6,7.6,7.6,0.0,17.3,32.8,77,1010.3,98,6.26,23.3,55
Lankaran,2020-08-24,24.2,18.1,21.0,0.1,0.1,0.0,11.8,23.8,57,1015.1,61,14.87,24.2,51
Lankaran,2020-08-25,25.5,17.7,21.7,0.0,0.0,0.0,13.0,29.9,60,1017.9,11,21.97,26.8,1
Lankaran,2020-08-26,26.1,18.8,22.5,0.0,0.0,0.0,20.2,45.0,58,1014.9,0,23.07,26.3,0
Lankaran,2020-08-27,26.8,19.8,23.5,0.0,0.0,0.0,17.4,40.0,66,1012.3,9,20.71,28.1,2
Lankaran,2020-08-28,28.8,20.4,24.6,0.0,0.0,0.0,12.9,29.2,66,1010.1,11,21.12,32.2,1
Lankaran,2020-08-29,29.0,20.5,24.6,5.6,5.6,0.0,15.6,35.6,73,1014.7,29,19.99,32.2,61
Lankaran,2020-08-30,28.3,19.5,24.2,0.0,0.0,0.0,13.0,30.6,66,1018.5,3,21.83,30.2,0
Lankaran,2020-08-31,27.9,20.3,24.5,0.0,0.0,0.0,14.6,34.2,66,1016.7,14,20.92,30.4,3
Lankaran,2020-09-01,27.8,21.3,24.4,0.0,0.0,0.0,22.1,47.9,71,1015.3,2,21.45,29.0,0
Lankaran,2020-09-02,28.1,21.5,24.5,0.0,0.0,0.0,20.8,46.1,75,1015.0,20,21.43,29.8,3
Lankaran,2020-09-03,29.8,22.7,26.1,0.0,0.0,0.0,9.3,26.3,77,1017.1,30,18.1,34.8,2
Lankaran,2020-09-04,28.8,22.3,25.5,0.0,0.0,0.0,13.6,32.0,73,1017.7,39,18.95,32.3,3
Lankaran,2020-09-05,29.7,20.6,25.4,0.0,0.0,0.0,13.8,31.7,62,1012.6,1,21.52,32.8,0
Lankaran,2020-09-06,30.1,20.7,25.7,0.0,0.0,0.0,16.8,37.8,71,1010.3,7,20.9,33.4,1
Lankaran,2020-09-07,30.2,23.0,26.3,0.0,0.0,0.0,14.4,33.1,74,1011.2,45,17.91,34.8,3
Lankaran,2020-09-08,27.4,20.7,24.6,0.0,0.0,0.0,16.6,38.2,68,1015.2,14,20.43,29.2,1
Lankaran,2020-09-09,27.8,20.3,23.7,0.0,0.0,0.0,13.0,28.1,62,1016.1,7,20.61,28.5,1
Lankaran,2020-09-10,28.4,19.0,24.4,0.0,0.0,0.0,11.4,28.4,56,1017.1,6,20.09,30.8,1
Lankaran,2020-09-11,28.1,19.4,24.0,0.0,0.0,0.0,15.4,35.6,60,1015.6,2,20.38,29.6,0
Lankaran,2020-09-12,28.3,21.7,25.1,0.9,0.9,0.0,14.8,34.9,74,1016.9,45,15.73,31.2,51
Lankaran,2020-09-13,28.1,21.3,24.8,0.0,0.0,0.0,13.7,33.8,75,1019.8,24,18.03,30.8,2
Lankaran,2020-09-14,28.0,20.4,24.7,0.1,0.1,0.0,15.8,36.7,75,1017.4,33,18.95,30.7,51
Lankaran,2020-09-15,27.8,20.5,24.3,1.2,1.2,0.0,12.6,30.2,76,1017.1,29,15.81,30.6,53
Lankaran,2020-09-16,26.9,21.7,24.6,0.7,0.7,0.0,16.4,37.4,74,1017.0,47,13.31,28.7,51
Lankaran,2020-09-17,22.9,21.1,22.0,12.4,12.4,0.0,22.5,47.5,84,1020.4,90,7.6,26.2,63
Lankaran,2020-09-18,25.0,20.5,22.6,0.0,0.0,0.0,15.8,36.0,80,1014.6,35,15.42,26.7,3
Lankaran,2020-09-19,28.8,20.3,24.4,3.4,3.4,0.0,18.9,38.5,76,1010.4,28,17.99,33.1,55
Lankaran,2020-09-20,21.8,20.4,21.0,6.6,6.6,0.0,14.3,31.0,84,1017.3,99,5.87,23.4,53
Lankaran,2020-09-21,20.8,19.7,20.4,11.2,11.2,0.0,15.1,31.0,87,1020.5,97,4.68,23.5,61
Lankaran,2020-09-22,23.5,18.9,21.1,0.1,0.1,0.0,9.8,20.2,81,1020.2,62,10.86,25.9,51
Lankaran,2020-09-23,24.6,20.1,21.9,0.0,0.0,0.0,7.2,18.0,77,1018.5,64,9.45,27.0,3
Lankaran,2020-09-24,25.5,18.9,22.2,0.0,0.0,0.0,7.9,18.0,71,1015.7,13,15.58,27.8,1
Lankaran,2020-09-25,25.8,19.0,22.3,0.0,0.0,0.0,7.6,19.8,73,1014.1,22,16.89,28.9,2
Lankaran,2020-09-26,25.6,18.1,21.9,0.0,0.0,0.0,9.0,22.7,73,1011.8,19,16.9,28.4,2
Lankaran,2020-09-27,24.9,19.4,22.0,0.0,0.0,0.0,16.3,34.2,72,1016.2,55,11.38,25.9,3
Lankaran,2020-09-28,21.3,16.1,19.0,0.0,0.0,0.0,15.1,29.9,66,1024.7,54,7.71,20.4,3
Lankaran,2020-09-29,21.9,15.9,18.4,0.0,0.0,0.0,9.5,23.0,64,1024.0,12,17.49,21.4,2
Lankaran,2020-09-30,20.5,15.8,18.3,5.2,5.2,0.0,12.3,27.4,81,1017.7,92,8.75,21.1,53
Lankaran,2020-10-01,21.2,18.1,19.3,0.9,0.9,0.0,11.3,24.1,76,1017.7,78,7.56,22.1,51
Lankaran,2020-10-02,22.1,17.6,19.7,0.0,0.0,0.0,10.5,23.4,77,1017.8,69,9.27,23.5,3
Lankaran,2020-10-03,23.5,19.0,21.3,0.0,0.0,0.0,8.4,18.0,77,1019.2,76,9.28,25.4,3
Lankaran,2020-10-04,21.6,18.5,20.3,0.2,0.2,0.0,12.4,27.7,70,1021.2,95,7.28,22.0,51
Lankaran,2020-10-05,18.2,15.6,16.8,10.5,10.5,0.0,23.5,46.8,84,1023.1,98,3.98,19.1,61
Lankaran,2020-10-06,16.9,15.1,15.8,9.3,9.3,0.0,20.3,40.3,77,1027.3,99,3.75,15.1,55
Lankaran,2020-10-07,18.1,14.9,16.3,2.5,2.5,0.0,15.6,31.7,74,1027.0,92,5.41,17.3,61
Lankaran,2020-10-08,20.1,13.2,16.5,0.0,0.0,0.0,11.1,27.0,69,1027.9,26,15.32,19.1,3
Lankaran,2020-10-09,20.7,12.9,16.9,0.0,0.0,0.0,14.5,31.0,63,1029.9,18,16.15,20.7,3
Lankaran,2020-10-10,20.8,14.3,17.7,0.0,0.0,0.0,13.0,31.0,69,1028.2,33,14.93,20.1,3
Lankaran,2020-10-11,20.7,15.3,17.9,0.0,0.0,0.0,15.3,34.6,75,1024.5,71,12.08,20.3,3
Lankaran,2020-10-12,21.5,14.4,18.1,0.1,0.1,0.0,12.9,28.4,76,1023.1,49,13.58,21.7,51
Lankaran,2020-10-13,22.3,14.0,18.3,0.0,0.0,0.0,12.2,28.4,74,1021.0,20,14.95,22.9,3
Lankaran,2020-10-14,22.8,16.0,19.1,0.0,0.0,0.0,15.3,34.2,76,1018.9,22,14.34,23.3,3
Lankaran,2020-10-15,22.6,14.7,18.7,0.0,0.0,0.0,8.9,22.7,78,1020.6,32,13.09,24.3,3
Lankaran,2020-10-16,22.6,14.1,18.5,0.0,0.0,0.0,11.3,25.9,78,1019.9,8,15.18,23.9,1
Lankaran,2020-10-17,23.1,15.2,19.0,0.0,0.0,0.0,14.5,32.4,74,1018.3,0,15.06,23.3,0
Lankaran,2020-10-18,22.6,16.0,19.2,0.0,0.0,0.0,14.4,33.1,83,1017.5,6,14.34,23.3,1
Lankaran,2020-10-19,23.6,15.3,19.5,0.0,0.0,0.0,8.4,20.9,69,1015.6,1,14.65,24.8,0
Lankaran,2020-10-20,22.4,15.1,19.6,8.6,8.6,0.0,22.3,55.4,69,1019.8,34,13.07,23.0,61
